epoch,value,layer_name
0,254521.78125,model.block0.fc
0,84862.1015625,model.block0.relu
0,53736.890625,model.block1.fc
0,30932.01953125,model.block1.relu
0,19856.375,model.block2.fc
0,11349.78515625,model.block2.relu
0,7369.86865234375,model.block3.fc
0,4284.6845703125,model.block3.relu
0,2838.585693359375,model.block4.fc
0,1622.2578125,model.block4.relu
0,1117.0546875,model.block5.fc
0,646.6277465820312,model.block5.relu
0,444.81121826171875,model.block6.fc
0,257.66650390625,model.block6.relu
0,174.85235595703125,model.block7.fc
0,101.10963439941406,model.block7.relu
0,70.326904296875,model.block8.fc
0,39.424922943115234,model.block8.relu
0,27.058073043823242,model.block9.fc
0,15.80196762084961,model.block9.relu
0,11.448771476745605,model.fc
1,254844.78125,model.block0.fc
1,101370.109375,model.block0.relu
1,63000.046875,model.block1.fc
1,97377.28125,model.block1.relu
1,62273.41015625,model.block2.fc
1,95044.9453125,model.block2.relu
1,63122.65625,model.block3.fc
1,95757.734375,model.block3.relu
1,65234.671875,model.block4.fc
1,98829.859375,model.block4.relu
1,69416.96875,model.block5.fc
1,103925.515625,model.block5.relu
1,76381.140625,model.block6.fc
1,115180.65625,model.block6.relu
1,88448.71875,model.block7.fc
1,135394.59375,model.block7.relu
1,107380.546875,model.block8.fc
1,194202.78125,model.block8.relu
1,141277.46875,model.block9.fc
1,327318.84375,model.block9.relu
1,28783.416015625,model.fc
2,255282.53125,model.block0.fc
2,96198.6875,model.block0.relu
2,59574.82421875,model.block1.fc
2,90790.3125,model.block1.relu
2,57805.0625,model.block2.fc
2,86823.171875,model.block2.relu
2,57785.734375,model.block3.fc
2,85334.109375,model.block3.relu
2,58792.7578125,model.block4.fc
2,88327.7265625,model.block4.relu
2,63645.49609375,model.block5.fc
2,96320.0703125,model.block5.relu
2,73907.984375,model.block6.fc
2,112353.859375,model.block6.relu
2,91815.8515625,model.block7.fc
2,145450.3125,model.block7.relu
2,120605.921875,model.block8.fc
2,233359.359375,model.block8.relu
2,175613.90625,model.block9.fc
2,406546.09375,model.block9.relu
2,19354.478515625,model.fc
3,256021.53125,model.block0.fc
3,90959.734375,model.block0.relu
3,56040.06640625,model.block1.fc
3,83910.0625,model.block1.relu
3,53241.5859375,model.block2.fc
3,78278.28125,model.block2.relu
3,51777.19921875,model.block3.fc
3,74094.1328125,model.block3.relu
3,50596.71875,model.block4.fc
3,71898.859375,model.block4.relu
3,50375.78125,model.block5.fc
3,71026.3984375,model.block5.relu
3,52808.140625,model.block6.fc
3,74353.8828125,model.block6.relu
3,59066.05859375,model.block7.fc
3,88022.359375,model.block7.relu
3,71134.6484375,model.block8.fc
3,144040.46875,model.block8.relu
3,107509.875,model.block9.fc
3,294884.65625,model.block9.relu
3,10202.724609375,model.fc
4,254831.265625,model.block0.fc
4,84960.125,model.block0.relu
4,52352.921875,model.block1.fc
4,77376.609375,model.block1.relu
4,48865.203125,model.block2.fc
4,70587.3671875,model.block2.relu
4,46659.859375,model.block3.fc
4,66228.375,model.block3.relu
4,45225.99609375,model.block4.fc
4,64054.15625,model.block4.relu
4,45400.71875,model.block5.fc
4,66058.78125,model.block5.relu
4,49884.53125,model.block6.fc
4,74395.3359375,model.block6.relu
4,60213.7109375,model.block7.fc
4,97250.296875,model.block7.relu
4,81580.375,model.block8.fc
4,173176.734375,model.block8.relu
4,131571.25,model.block9.fc
4,356051.90625,model.block9.relu
4,9655.517578125,model.fc
5,255706.0,model.block0.fc
5,81583.4375,model.block0.relu
5,50129.32421875,model.block1.fc
5,72887.125,model.block1.relu
5,46028.6328125,model.block2.fc
5,65049.390625,model.block2.relu
5,43105.50390625,model.block3.fc
5,60049.28515625,model.block3.relu
5,41404.609375,model.block4.fc
5,58525.38671875,model.block4.relu
5,42183.1171875,model.block5.fc
5,60339.640625,model.block5.relu
5,46752.8828125,model.block6.fc
5,67748.828125,model.block6.relu
5,55654.4921875,model.block7.fc
5,84643.4296875,model.block7.relu
5,70204.9375,model.block8.fc
5,142595.96875,model.block8.relu
5,106191.828125,model.block9.fc
5,293242.375,model.block9.relu
5,5962.7392578125,model.fc
7,255720.390625,model.block0.fc
7,72795.90625,model.block0.relu
7,44481.9375,model.block1.fc
7,63032.390625,model.block1.relu
7,39789.2578125,model.block2.fc
7,53668.77734375,model.block2.relu
7,35343.58203125,model.block3.fc
7,47828.4296875,model.block3.relu
7,32557.01953125,model.block4.fc
7,44780.37890625,model.block4.relu
7,31810.4921875,model.block5.fc
7,44894.66796875,model.block5.relu
7,34056.1875,model.block6.fc
7,49143.76171875,model.block6.relu
7,40220.08984375,model.block7.fc
7,61556.7421875,model.block7.relu
7,51610.32421875,model.block8.fc
7,109363.9921875,model.block8.relu
7,81850.609375,model.block9.fc
7,235144.875,model.block9.relu
7,4414.5625,model.fc
10,255949.59375,model.block0.fc
10,63221.86328125,model.block0.relu
10,38302.203125,model.block1.fc
10,52898.75390625,model.block1.relu
10,33423.39453125,model.block2.fc
10,43930.37890625,model.block2.relu
10,28923.11328125,model.block3.fc
10,38851.76953125,model.block3.relu
10,26542.9296875,model.block4.fc
10,36995.609375,model.block4.relu
10,26623.650390625,model.block5.fc
10,39652.6953125,model.block5.relu
10,31205.16796875,model.block6.fc
10,49910.203125,model.block6.relu
10,43431.08203125,model.block7.fc
10,73130.8203125,model.block7.relu
10,64976.984375,model.block8.fc
10,148832.671875,model.block8.relu
10,116320.6171875,model.block9.fc
10,346447.125,model.block9.relu
10,4442.78369140625,model.fc
14,257248.796875,model.block0.fc
14,51762.984375,model.block0.relu
14,30946.54296875,model.block1.fc
14,40623.30859375,model.block1.relu
14,25595.625,model.block2.fc
14,32743.765625,model.block2.relu
14,21519.564453125,model.block3.fc
14,28263.201171875,model.block3.relu
14,18920.400390625,model.block4.fc
14,25222.52734375,model.block4.relu
14,17474.99609375,model.block5.fc
14,23545.47265625,model.block5.relu
14,17108.265625,model.block6.fc
14,22823.416015625,model.block6.relu
14,17629.11328125,model.block7.fc
14,23847.380859375,model.block7.relu
14,18875.171875,model.block8.fc
14,33585.65625,model.block8.relu
14,23769.681640625,model.block9.fc
14,71342.5234375,model.block9.relu
14,1919.885986328125,model.fc
20,256891.671875,model.block0.fc
20,38534.5390625,model.block0.relu
20,22611.986328125,model.block1.fc
20,28925.98828125,model.block1.relu
20,18231.830078125,model.block2.fc
20,22893.84375,model.block2.relu
20,15002.068359375,model.block3.fc
20,19803.626953125,model.block3.relu
20,13128.73828125,model.block4.fc
20,17528.423828125,model.block4.relu
20,11864.8818359375,model.block5.fc
20,16057.1962890625,model.block5.relu
20,11402.31640625,model.block6.fc
20,15707.1376953125,model.block6.relu
20,12223.6787109375,model.block7.fc
20,17112.986328125,model.block7.relu
20,14281.7197265625,model.block8.fc
20,24722.89453125,model.block8.relu
20,17702.42578125,model.block9.fc
20,55487.625,model.block9.relu
20,1572.998779296875,model.fc
30,257092.625,model.block0.fc
30,23195.005859375,model.block0.relu
30,13184.23046875,model.block1.fc
30,16684.109375,model.block1.relu
30,10366.4931640625,model.block2.fc
30,12820.3369140625,model.block2.relu
30,8272.197265625,model.block3.fc
30,10924.1416015625,model.block3.relu
30,7105.14208984375,model.block4.fc
30,9373.224609375,model.block4.relu
30,6199.85693359375,model.block5.fc
30,7995.09423828125,model.block5.relu
30,5501.6396484375,model.block6.fc
30,6950.779296875,model.block6.relu
30,5090.5751953125,model.block7.fc
30,6694.65380859375,model.block7.relu
30,5387.541015625,model.block8.fc
30,7967.1064453125,model.block8.relu
30,5649.7294921875,model.block9.fc
30,15150.0361328125,model.block9.relu
30,1259.3980712890625,model.fc
40,255928.09375,model.block0.fc
40,14301.4140625,model.block0.relu
40,7598.8544921875,model.block1.fc
40,9832.3369140625,model.block1.relu
40,5935.0810546875,model.block2.fc
40,7616.46630859375,model.block2.relu
40,4800.6669921875,model.block3.fc
40,6528.50341796875,model.block3.relu
40,4137.9609375,model.block4.fc
40,5527.255859375,model.block4.relu
40,3596.407470703125,model.block5.fc
40,4536.447265625,model.block5.relu
40,3074.6806640625,model.block6.fc
40,3756.64111328125,model.block6.relu
40,2744.421875,model.block7.fc
40,3661.436279296875,model.block7.relu
40,2991.604736328125,model.block8.fc
40,4233.958984375,model.block8.relu
40,2911.6279296875,model.block9.fc
40,6855.7119140625,model.block9.relu
40,1188.5406494140625,model.fc
50,256898.40625,model.block0.fc
50,9213.783203125,model.block0.relu
50,4454.03466796875,model.block1.fc
50,5857.26953125,model.block1.relu
50,3305.43603515625,model.block2.fc
50,4375.78076171875,model.block2.relu
50,2604.845947265625,model.block3.fc
50,3645.243896484375,model.block3.relu
50,2201.885009765625,model.block4.fc
50,2975.704345703125,model.block4.relu
50,1863.297119140625,model.block5.fc
50,2306.176513671875,model.block5.relu
50,1529.399658203125,model.block6.fc
50,1792.144775390625,model.block6.relu
50,1277.373046875,model.block7.fc
50,1590.0081787109375,model.block7.relu
50,1212.260986328125,model.block8.fc
50,1598.634765625,model.block8.relu
50,1023.1967163085938,model.block9.fc
50,1506.944580078125,model.block9.relu
50,976.8648071289062,model.fc
60,256090.625,model.block0.fc
60,7798.57080078125,model.block0.relu
60,3570.80908203125,model.block1.fc
60,4476.486328125,model.block1.relu
60,2361.194091796875,model.block2.fc
60,3012.67529296875,model.block2.relu
60,1684.179443359375,model.block3.fc
60,2319.51416015625,model.block3.relu
60,1310.41552734375,model.block4.fc
60,1770.1748046875,model.block4.relu
60,1042.919677734375,model.block5.fc
60,1274.9232177734375,model.block5.relu
60,812.10888671875,model.block6.fc
60,920.2687377929688,model.block6.relu
60,648.5636596679688,model.block7.fc
60,780.9575805664062,model.block7.relu
60,584.5684814453125,model.block8.fc
60,794.8485717773438,model.block8.relu
60,555.0361328125,model.block9.fc
60,920.5188598632812,model.block9.relu
60,761.3958129882812,model.fc
80,253211.75,model.block0.fc
80,7703.7724609375,model.block0.relu
80,3359.89111328125,model.block1.fc
80,4279.00830078125,model.block1.relu
80,2173.617431640625,model.block2.fc
80,2808.655517578125,model.block2.relu
80,1486.625,model.block3.fc
80,1955.233642578125,model.block3.relu
80,1040.7650146484375,model.block4.fc
80,1229.197021484375,model.block4.relu
80,684.8336791992188,model.block5.fc
80,661.2413940429688,model.block5.relu
80,411.9610595703125,model.block6.fc
80,362.4432373046875,model.block6.relu
80,269.68536376953125,model.block7.fc
80,292.74462890625,model.block7.relu
80,243.15151977539062,model.block8.fc
80,345.4261779785156,model.block8.relu
80,284.0047607421875,model.block9.fc
80,690.2989501953125,model.block9.relu
80,619.2009887695312,model.fc
100,254736.203125,model.block0.fc
100,8036.78515625,model.block0.relu
100,3421.565673828125,model.block1.fc
100,4575.1162109375,model.block1.relu
100,2262.071533203125,model.block2.fc
100,3011.436767578125,model.block2.relu
100,1531.60205078125,model.block3.fc
100,2074.2392578125,model.block3.relu
100,1050.9912109375,model.block4.fc
100,1201.8409423828125,model.block4.relu
100,650.5751342773438,model.block5.fc
100,553.759033203125,model.block5.relu
100,349.18902587890625,model.block6.fc
100,282.6553649902344,model.block6.relu
100,220.31385803222656,model.block7.fc
100,239.33091735839844,model.block7.relu
100,205.40350341796875,model.block8.fc
100,293.65814208984375,model.block8.relu
100,250.73533630371094,model.block9.fc
100,640.9649047851562,model.block9.relu
100,577.8789672851562,model.fc
125,255608.03125,model.block0.fc
125,7523.96875,model.block0.relu
125,3148.988525390625,model.block1.fc
125,4053.333740234375,model.block1.relu
125,1948.5535888671875,model.block2.fc
125,2823.752197265625,model.block2.relu
125,1338.7027587890625,model.block3.fc
125,2147.9365234375,model.block3.relu
125,931.2491455078125,model.block4.fc
125,1178.6773681640625,model.block4.relu
125,528.7717895507812,model.block5.fc
125,404.1610107421875,model.block5.relu
125,210.7896270751953,model.block6.fc
125,159.9088897705078,model.block6.relu
125,107.19305419921875,model.block7.fc
125,141.43466186523438,model.block7.relu
125,108.69012451171875,model.block8.fc
125,199.32955932617188,model.block8.relu
125,127.40118408203125,model.block9.fc
125,418.54791259765625,model.block9.relu
125,363.8343200683594,model.fc
150,256399.0625,model.block0.fc
150,7531.9072265625,model.block0.relu
150,3029.77001953125,model.block1.fc
150,4203.98291015625,model.block1.relu
150,2004.4591064453125,model.block2.fc
150,3192.1640625,model.block2.relu
150,1474.9598388671875,model.block3.fc
150,2696.011962890625,model.block3.relu
150,1114.818359375,model.block4.fc
150,1593.1259765625,model.block4.relu
150,666.7461547851562,model.block5.fc
150,491.208984375,model.block5.relu
150,233.3277130126953,model.block6.fc
150,162.2624053955078,model.block6.relu
150,99.0287857055664,model.block7.fc
150,129.65066528320312,model.block7.relu
150,97.19760131835938,model.block8.fc
150,181.864013671875,model.block8.relu
150,104.51937866210938,model.block9.fc
150,355.5627136230469,model.block9.relu
150,307.51043701171875,model.fc
175,256221.65625,model.block0.fc
175,7900.89208984375,model.block0.relu
175,3174.63671875,model.block1.fc
175,4616.97119140625,model.block1.relu
175,2216.39794921875,model.block2.fc
175,3629.943359375,model.block2.relu
175,1645.0750732421875,model.block3.fc
175,3316.095458984375,model.block3.relu
175,1364.5703125,model.block4.fc
175,2072.22998046875,model.block4.relu
175,813.240234375,model.block5.fc
175,579.3604125976562,model.block5.relu
175,255.3166961669922,model.block6.fc
175,164.4604034423828,model.block6.relu
175,88.80448913574219,model.block7.fc
175,115.79560089111328,model.block7.relu
175,83.18965148925781,model.block8.fc
175,161.29049682617188,model.block8.relu
175,85.07937622070312,model.block9.fc
175,293.67791748046875,model.block9.relu
175,250.1350555419922,model.fc
200,256030.671875,model.block0.fc
200,8366.423828125,model.block0.relu
200,3318.40771484375,model.block1.fc
200,4886.9365234375,model.block1.relu
200,2324.038330078125,model.block2.fc
200,4003.76708984375,model.block2.relu
200,1839.929443359375,model.block3.fc
200,3848.93017578125,model.block3.relu
200,1566.247314453125,model.block4.fc
200,2519.369873046875,model.block4.relu
200,971.0394897460938,model.block5.fc
200,694.1109619140625,model.block5.relu
200,287.5025939941406,model.block6.fc
200,171.16156005859375,model.block6.relu
200,84.74761199951172,model.block7.fc
200,109.0545654296875,model.block7.relu
200,75.8429946899414,model.block8.fc
200,151.29132080078125,model.block8.relu
200,72.01495361328125,model.block9.fc
200,248.51353454589844,model.block9.relu
200,212.49342346191406,model.fc
225,255489.828125,model.block0.fc
225,8249.580078125,model.block0.relu
225,3219.578125,model.block1.fc
225,4589.66259765625,model.block1.relu
225,2188.8369140625,model.block2.fc
225,3728.676025390625,model.block2.relu
225,1684.2841796875,model.block3.fc
225,3653.426513671875,model.block3.relu
225,1435.4912109375,model.block4.fc
225,2353.9404296875,model.block4.relu
225,842.6841430664062,model.block5.fc
225,546.1466674804688,model.block5.relu
225,198.00201416015625,model.block6.fc
225,89.49934387207031,model.block6.relu
225,31.90557289123535,model.block7.fc
225,44.48542404174805,model.block7.relu
225,26.773508071899414,model.block8.fc
225,71.15235137939453,model.block8.relu
225,17.442646026611328,model.block9.fc
225,57.4096794128418,model.block9.relu
225,45.315460205078125,model.fc
250,255856.59375,model.block0.fc
250,7927.71533203125,model.block0.relu
250,3079.30908203125,model.block1.fc
250,4400.1748046875,model.block1.relu
250,2107.898193359375,model.block2.fc
250,3573.5400390625,model.block2.relu
250,1605.31591796875,model.block3.fc
250,3525.16943359375,model.block3.relu
250,1389.7060546875,model.block4.fc
250,2293.912841796875,model.block4.relu
250,815.8558959960938,model.block5.fc
250,513.4501953125,model.block5.relu
250,180.35946655273438,model.block6.fc
250,76.18287658691406,model.block6.relu
250,24.184232711791992,model.block7.fc
250,35.06577682495117,model.block7.relu
250,19.922470092773438,model.block8.fc
250,58.98100662231445,model.block8.relu
250,12.352527618408203,model.block9.fc
250,40.25251770019531,model.block9.relu
250,31.244592666625977,model.fc
275,255487.0625,model.block0.fc
275,7407.63134765625,model.block0.relu
275,2905.55712890625,model.block1.fc
275,4183.6953125,model.block1.relu
275,2008.433349609375,model.block2.fc
275,3420.247802734375,model.block2.relu
275,1525.9639892578125,model.block3.fc
275,3391.40673828125,model.block3.relu
275,1338.468505859375,model.block4.fc
275,2213.10986328125,model.block4.relu
275,782.7335815429688,model.block5.fc
275,485.081298828125,model.block5.relu
275,165.68824768066406,model.block6.fc
275,68.79180145263672,model.block6.relu
275,20.085329055786133,model.block7.fc
275,30.247398376464844,model.block7.relu
275,16.5762996673584,model.block8.fc
275,52.46017837524414,model.block8.relu
275,9.971650123596191,model.block9.fc
275,31.665184020996094,model.block9.relu
275,24.063615798950195,model.fc
300,255363.21875,model.block0.fc
300,7118.21728515625,model.block0.relu
300,2769.8173828125,model.block1.fc
300,3972.94677734375,model.block1.relu
300,1903.407470703125,model.block2.fc
300,3303.40234375,model.block2.relu
300,1484.70556640625,model.block3.fc
300,3327.3359375,model.block3.relu
300,1318.8944091796875,model.block4.fc
300,2193.21484375,model.block4.relu
300,782.3797607421875,model.block5.fc
300,479.4707336425781,model.block5.relu
300,163.18856811523438,model.block6.fc
300,66.2950210571289,model.block6.relu
300,18.443944931030273,model.block7.fc
300,28.686256408691406,model.block7.relu
300,15.075439453125,model.block8.fc
300,50.3631591796875,model.block8.relu
300,9.026968002319336,model.block9.fc
300,28.043197631835938,model.block9.relu
300,21.159778594970703,model.fc
